,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Key,Y
9494,29.0,1.0,36.0,1.0,2.0,1.0,34516.0,1666.0,32850.0,0.82,13971.0,116.0,0.812,0.048,Existing Customer,M,Graduate,Married,$80K - $120K,Silver,9495,0.9999399999999999
9495,32.0,0.0,25.0,2.0,3.0,0.0,8851.0,1753.0,7098.0,0.627,14783.0,110.0,0.8640000000000001,0.198,Existing Customer,F,High School,Divorced,Less than $40K,Blue,9496,0.9999399999999999
9496,52.0,1.0,39.0,1.0,2.0,1.0,8506.0,0.0,8506.0,0.7190000000000001,14289.0,113.0,0.638,0.0,Existing Customer,F,College,Unknown,Less than $40K,Blue,9497,0.9999399999999999
9497,48.0,2.0,36.0,1.0,3.0,2.0,3442.0,1229.0,2213.0,0.81,14618.0,100.0,0.7240000000000001,0.35700000000000004,Existing Customer,M,Graduate,Divorced,Less than $40K,Blue,9498,0.99982
9498,33.0,2.0,24.0,1.0,3.0,2.0,3731.0,0.0,3731.0,0.767,13234.0,92.0,0.84,0.0,Existing Customer,F,Graduate,Married,Less than $40K,Blue,9499,0.99982
9499,51.0,2.0,46.0,1.0,6.0,3.0,7744.0,1893.0,5851.0,0.813,16059.0,124.0,0.722,0.244,Existing Customer,F,Unknown,Married,Less than $40K,Blue,9500,0.99974
9500,46.0,2.0,32.0,2.0,3.0,2.0,5972.0,0.0,5972.0,0.606,14227.0,116.0,0.706,0.0,Existing Customer,M,High School,Single,$40K - $60K,Blue,9501,0.9998299999999999
9501,47.0,2.0,37.0,1.0,2.0,2.0,21714.0,1969.0,19745.0,0.9440000000000001,13270.0,104.0,0.625,0.091,Existing Customer,M,Unknown,Divorced,$80K - $120K,Blue,9502,0.99987
9502,32.0,1.0,15.0,2.0,2.0,1.0,3371.0,1530.0,1841.0,0.828,13432.0,118.0,0.815,0.45399999999999996,Existing Customer,M,Uneducated,Single,$80K - $120K,Blue,9503,0.9999299999999999
9503,50.0,2.0,38.0,2.0,1.0,1.0,9546.0,960.0,8586.0,0.71,14211.0,111.0,0.657,0.10099999999999999,Existing Customer,F,Graduate,Married,Less than $40K,Blue,9504,0.99997
9504,28.0,1.0,14.0,2.0,3.0,3.0,3848.0,0.0,3848.0,0.841,14054.0,105.0,0.6940000000000001,0.0,Existing Customer,F,Post-Graduate,Single,Less than $40K,Blue,9505,0.9996700000000001
9505,44.0,3.0,40.0,1.0,3.0,1.0,9199.0,1230.0,7969.0,0.591,15367.0,123.0,0.685,0.134,Existing Customer,M,Graduate,Single,$40K - $60K,Blue,9506,0.99989
9506,43.0,2.0,31.0,2.0,3.0,1.0,13381.0,1845.0,11536.0,0.883,14532.0,116.0,0.871,0.138,Existing Customer,M,High School,Married,$60K - $80K,Blue,9507,0.99989
9507,50.0,1.0,36.0,2.0,1.0,3.0,2833.0,1622.0,1211.0,0.951,14341.0,101.0,0.7120000000000001,0.573,Existing Customer,F,Graduate,Single,$40K - $60K,Blue,9508,0.9999100000000001
9508,53.0,2.0,41.0,2.0,2.0,3.0,15101.0,1396.0,13705.0,0.6920000000000001,13545.0,96.0,0.655,0.092,Existing Customer,F,Post-Graduate,Single,Unknown,Blue,9509,0.99977
9509,58.0,3.0,48.0,2.0,1.0,2.0,3603.0,1465.0,2138.0,0.63,14235.0,101.0,0.6559999999999999,0.40700000000000003,Existing Customer,F,Unknown,Married,Less than $40K,Blue,9510,0.9999399999999999
9510,51.0,0.0,38.0,2.0,2.0,2.0,4132.0,2517.0,1615.0,0.7859999999999999,13820.0,129.0,0.6970000000000001,0.609,Existing Customer,F,Doctorate,Single,Less than $40K,Blue,9511,0.9998600000000001
9511,39.0,0.0,36.0,1.0,2.0,2.0,4366.0,1870.0,2496.0,0.8140000000000001,15451.0,127.0,0.764,0.428,Existing Customer,F,College,Single,Less than $40K,Blue,9512,0.9999100000000001
9512,42.0,4.0,36.0,1.0,1.0,2.0,6128.0,2239.0,3889.0,0.768,13505.0,116.0,0.6809999999999999,0.365,Existing Customer,M,Graduate,Single,$40K - $60K,Blue,9513,0.9999399999999999
9513,44.0,3.0,29.0,2.0,3.0,2.0,34516.0,2517.0,31999.0,0.579,6782.0,67.0,0.763,0.073,Attrited Customer,M,Graduate,Unknown,$60K - $80K,Gold,9514,0.00462792
9514,44.0,4.0,30.0,1.0,2.0,3.0,6882.0,1930.0,4952.0,0.915,13836.0,113.0,0.7659999999999999,0.28,Existing Customer,F,High School,Single,Less than $40K,Blue,9515,0.9998
9515,46.0,4.0,33.0,1.0,2.0,1.0,13490.0,1567.0,11923.0,0.795,13159.0,105.0,0.75,0.11599999999999999,Existing Customer,M,Uneducated,Married,$80K - $120K,Blue,9516,0.9999299999999999
9516,39.0,3.0,34.0,2.0,1.0,2.0,17978.0,1820.0,16158.0,0.85,15657.0,114.0,0.81,0.10099999999999999,Existing Customer,M,High School,Married,$80K - $120K,Blue,9517,0.9999399999999999
9517,45.0,3.0,30.0,2.0,2.0,2.0,3821.0,1673.0,2148.0,0.8690000000000001,15005.0,89.0,0.7120000000000001,0.43799999999999994,Existing Customer,M,Post-Graduate,Married,$40K - $60K,Blue,9518,0.9998600000000001
9518,41.0,2.0,21.0,2.0,3.0,3.0,3624.0,1641.0,1983.0,0.833,15824.0,121.0,0.779,0.45299999999999996,Existing Customer,F,Graduate,Single,Less than $40K,Blue,9519,0.9997
9519,42.0,3.0,37.0,1.0,3.0,1.0,3787.0,824.0,2963.0,0.809,16220.0,120.0,0.69,0.218,Existing Customer,F,High School,Single,Less than $40K,Blue,9520,0.99989
9520,38.0,1.0,28.0,2.0,2.0,2.0,4623.0,1366.0,3257.0,0.7759999999999999,14730.0,118.0,0.735,0.295,Existing Customer,F,College,Single,Less than $40K,Blue,9521,0.9999
9521,36.0,2.0,30.0,2.0,1.0,2.0,4343.0,2220.0,2123.0,1.045,14463.0,119.0,0.7759999999999999,0.511,Existing Customer,M,High School,Married,$80K - $120K,Blue,9522,0.99995
9522,43.0,3.0,25.0,1.0,2.0,1.0,17328.0,0.0,17328.0,0.82,15367.0,105.0,0.6409999999999999,0.0,Existing Customer,F,High School,Unknown,$40K - $60K,Silver,9523,0.9999399999999999
9523,51.0,3.0,39.0,2.0,1.0,1.0,3803.0,2437.0,1366.0,0.809,14397.0,117.0,0.746,0.6409999999999999,Existing Customer,F,High School,Married,Less than $40K,Blue,9524,0.99997
9524,52.0,3.0,44.0,1.0,2.0,1.0,23889.0,603.0,23286.0,0.792,13360.0,124.0,0.968,0.025,Existing Customer,M,Graduate,Married,$60K - $80K,Blue,9525,0.9999299999999999
9525,50.0,3.0,45.0,2.0,1.0,2.0,34516.0,2381.0,32135.0,0.748,15071.0,103.0,0.7170000000000001,0.069,Existing Customer,F,Graduate,Divorced,Unknown,Silver,9526,0.99995
9526,49.0,4.0,36.0,2.0,3.0,2.0,3999.0,0.0,3999.0,0.938,7567.0,76.0,0.652,0.0,Attrited Customer,M,Graduate,Single,$80K - $120K,Blue,9527,0.00527
9527,44.0,4.0,26.0,1.0,2.0,1.0,11782.0,2177.0,9605.0,0.875,16605.0,110.0,0.6920000000000001,0.185,Existing Customer,M,Unknown,Single,$80K - $120K,Blue,9528,0.99992
9528,43.0,4.0,38.0,2.0,1.0,2.0,3220.0,0.0,3220.0,0.782,13339.0,90.0,0.698,0.0,Existing Customer,F,Unknown,Single,Less than $40K,Blue,9529,0.9999399999999999
9529,48.0,3.0,42.0,2.0,1.0,1.0,9742.0,2517.0,7225.0,0.6920000000000001,13082.0,92.0,0.804,0.258,Existing Customer,F,Unknown,Unknown,$40K - $60K,Blue,9530,0.9999600000000001
9530,55.0,3.0,46.0,2.0,4.0,2.0,4178.0,0.0,4178.0,0.882,7914.0,54.0,0.862,0.0,Attrited Customer,M,Graduate,Single,$60K - $80K,Blue,9531,0.00441277
9531,48.0,4.0,34.0,1.0,1.0,1.0,34516.0,738.0,33778.0,0.7190000000000001,15143.0,121.0,0.635,0.021,Existing Customer,M,Graduate,Married,$80K - $120K,Blue,9532,0.99997
9532,45.0,4.0,32.0,1.0,1.0,3.0,26819.0,1657.0,25162.0,0.816,14450.0,111.0,0.762,0.062,Existing Customer,M,Graduate,Married,$80K - $120K,Blue,9533,0.9999
9533,54.0,1.0,44.0,1.0,3.0,3.0,9580.0,132.0,9448.0,0.32,5385.0,51.0,0.308,0.013999999999999999,Attrited Customer,M,Graduate,Divorced,$80K - $120K,Blue,9534,0.00350838
9534,47.0,4.0,36.0,2.0,2.0,1.0,7940.0,1669.0,6271.0,0.696,15445.0,118.0,0.934,0.21,Existing Customer,F,Unknown,Single,Less than $40K,Blue,9535,0.99992
9535,39.0,1.0,36.0,1.0,3.0,2.0,34516.0,1662.0,32854.0,0.7509999999999999,13578.0,105.0,0.615,0.048,Existing Customer,M,Graduate,Single,$60K - $80K,Gold,9536,0.9998100000000001
9536,47.0,2.0,39.0,2.0,2.0,2.0,3471.0,0.0,3471.0,0.871,14381.0,115.0,0.742,0.0,Existing Customer,M,Uneducated,Married,$40K - $60K,Blue,9537,0.9998799999999999
9537,51.0,2.0,42.0,2.0,4.0,2.0,14938.0,0.0,14938.0,0.758,8192.0,80.0,0.778,0.0,Attrited Customer,M,Unknown,Single,$120K +,Blue,9538,0.00416681
9538,49.0,3.0,42.0,2.0,2.0,3.0,14072.0,1917.0,12155.0,0.653,13432.0,107.0,0.981,0.136,Existing Customer,F,Graduate,Divorced,Unknown,Blue,9539,0.9998
9539,58.0,1.0,53.0,1.0,3.0,3.0,15928.0,1527.0,14401.0,0.838,14678.0,125.0,0.7120000000000001,0.096,Existing Customer,F,Unknown,Married,$40K - $60K,Silver,9540,0.99972
9540,40.0,2.0,30.0,6.0,2.0,3.0,20798.0,1059.0,19739.0,1.0490000000000002,8038.0,90.0,0.8370000000000001,0.051,Attrited Customer,M,Uneducated,Married,$80K - $120K,Blue,9541,0.00505
9541,60.0,1.0,45.0,2.0,3.0,1.0,9752.0,1423.0,8329.0,0.872,14220.0,108.0,0.9640000000000001,0.146,Existing Customer,F,Graduate,Single,Less than $40K,Blue,9542,0.9999
9542,53.0,1.0,45.0,1.0,2.0,1.0,3234.0,1514.0,1720.0,0.846,13803.0,100.0,0.695,0.46799999999999997,Existing Customer,M,Unknown,Single,$40K - $60K,Blue,9543,0.9999299999999999
9543,45.0,2.0,36.0,4.0,3.0,3.0,24844.0,1273.0,23571.0,0.43700000000000006,6549.0,75.0,0.9740000000000001,0.051,Attrited Customer,M,Graduate,Married,$80K - $120K,Blue,9544,0.00329379
9544,49.0,2.0,36.0,2.0,1.0,3.0,3090.0,0.0,3090.0,0.769,14198.0,101.0,0.804,0.0,Existing Customer,M,Uneducated,Married,$80K - $120K,Blue,9545,0.9999
9545,48.0,3.0,36.0,5.0,3.0,1.0,9943.0,2138.0,7805.0,0.9490000000000001,8325.0,54.0,1.0,0.215,Attrited Customer,F,Post-Graduate,Divorced,Less than $40K,Blue,9546,0.007490000000000001
9546,44.0,3.0,36.0,1.0,2.0,3.0,3384.0,799.0,2585.0,0.737,13152.0,100.0,0.754,0.23600000000000002,Existing Customer,M,Graduate,Married,$60K - $80K,Blue,9547,0.9998
9547,29.0,1.0,36.0,1.0,2.0,1.0,3640.0,1419.0,2221.0,0.7490000000000001,13306.0,99.0,0.6779999999999999,0.39,Existing Customer,F,Uneducated,Single,Less than $40K,Blue,9548,0.9999299999999999
9548,42.0,4.0,35.0,1.0,2.0,3.0,34516.0,1420.0,33096.0,0.848,14672.0,110.0,0.8029999999999999,0.040999999999999995,Existing Customer,M,Uneducated,Married,$80K - $120K,Silver,9549,0.9998100000000001
9549,45.0,3.0,39.0,1.0,2.0,3.0,10186.0,1608.0,8578.0,0.7120000000000001,14023.0,106.0,0.767,0.158,Existing Customer,F,Graduate,Married,Less than $40K,Silver,9550,0.99982
9550,45.0,2.0,36.0,1.0,3.0,1.0,15987.0,2262.0,13725.0,0.7140000000000001,15513.0,127.0,0.649,0.141,Existing Customer,F,High School,Single,Less than $40K,Platinum,9551,0.99982
9551,46.0,0.0,39.0,2.0,3.0,3.0,16983.0,0.0,16983.0,1.061,8526.0,79.0,0.8370000000000001,0.0,Attrited Customer,M,College,Single,$80K - $120K,Blue,9552,0.00394546
9552,39.0,2.0,36.0,6.0,3.0,3.0,34516.0,2517.0,31999.0,1.052,7866.0,63.0,0.75,0.073,Attrited Customer,M,Unknown,Married,$120K +,Blue,9553,0.00299743
9553,32.0,2.0,20.0,2.0,3.0,3.0,34516.0,2136.0,32380.0,0.8490000000000001,14667.0,119.0,0.75,0.062,Existing Customer,M,Uneducated,Single,$80K - $120K,Silver,9554,0.99972
9554,38.0,2.0,31.0,1.0,3.0,2.0,34516.0,0.0,34516.0,0.768,14036.0,99.0,0.768,0.0,Existing Customer,M,High School,Single,$80K - $120K,Blue,9555,0.9998299999999999
9555,50.0,4.0,41.0,1.0,2.0,2.0,4268.0,1509.0,2759.0,0.562,14351.0,112.0,0.867,0.354,Existing Customer,F,Unknown,Married,$40K - $60K,Blue,9556,0.99987
9556,50.0,2.0,40.0,2.0,3.0,2.0,10748.0,1084.0,9664.0,0.868,16541.0,126.0,0.68,0.10099999999999999,Existing Customer,F,High School,Married,Unknown,Blue,9557,0.9998299999999999
9557,37.0,2.0,21.0,2.0,2.0,2.0,31718.0,0.0,31718.0,0.91,7432.0,64.0,0.6409999999999999,0.0,Attrited Customer,F,Unknown,Married,Unknown,Silver,9558,0.00877
9558,42.0,2.0,36.0,1.0,3.0,1.0,9959.0,2517.0,7442.0,0.884,8847.0,85.0,0.7709999999999999,0.253,Attrited Customer,M,College,Single,$80K - $120K,Blue,9559,0.00939
9559,53.0,1.0,36.0,2.0,2.0,2.0,34516.0,1484.0,33032.0,1.015,16373.0,114.0,0.9,0.043,Existing Customer,M,College,Married,$80K - $120K,Silver,9560,0.9999100000000001
9560,52.0,1.0,45.0,1.0,5.0,1.0,11898.0,2517.0,9381.0,0.745,15798.0,128.0,0.73,0.212,Existing Customer,M,High School,Single,$60K - $80K,Blue,9561,0.99989
9561,57.0,2.0,43.0,2.0,3.0,3.0,34516.0,1847.0,32669.0,0.557,7842.0,61.0,0.794,0.054000000000000006,Attrited Customer,M,Post-Graduate,Single,$80K - $120K,Silver,9562,0.00309859
9562,46.0,1.0,27.0,1.0,3.0,1.0,13056.0,1890.0,11166.0,0.713,14280.0,102.0,0.672,0.145,Existing Customer,M,Uneducated,Married,$60K - $80K,Blue,9563,0.9999
9563,60.0,0.0,47.0,1.0,1.0,3.0,14002.0,1413.0,12589.0,0.621,13849.0,128.0,0.882,0.10099999999999999,Existing Customer,M,Graduate,Single,Less than $40K,Silver,9564,0.9999299999999999
9564,40.0,3.0,33.0,5.0,3.0,6.0,5500.0,442.0,5058.0,0.609,7720.0,67.0,0.5579999999999999,0.08,Attrited Customer,M,Graduate,Married,$60K - $80K,Blue,9565,0.00061414
9565,49.0,3.0,38.0,2.0,3.0,3.0,8549.0,0.0,8549.0,1.023,9192.0,77.0,0.7909999999999999,0.0,Attrited Customer,M,Uneducated,Married,$120K +,Blue,9566,0.00308778
9566,56.0,2.0,44.0,5.0,3.0,1.0,4390.0,0.0,4390.0,1.005,8454.0,69.0,0.769,0.0,Attrited Customer,M,Unknown,Married,Less than $40K,Blue,9567,0.008320000000000001
9567,55.0,1.0,43.0,2.0,2.0,3.0,24884.0,0.0,24884.0,0.07200000000000001,5107.0,53.0,0.293,0.0,Attrited Customer,M,College,Single,$80K - $120K,Blue,9568,0.00569
9568,55.0,2.0,41.0,1.0,1.0,1.0,3591.0,1760.0,1831.0,0.507,13289.0,121.0,0.754,0.49,Existing Customer,F,Graduate,Married,Unknown,Blue,9569,0.99997
9569,55.0,3.0,47.0,2.0,5.0,4.0,4841.0,859.0,3982.0,1.003,8918.0,87.0,0.977,0.177,Attrited Customer,F,Uneducated,Single,Less than $40K,Blue,9570,0.00162275
9570,31.0,2.0,18.0,2.0,1.0,3.0,4246.0,2517.0,1729.0,0.951,8102.0,66.0,0.8859999999999999,0.593,Attrited Customer,M,Unknown,Unknown,$80K - $120K,Blue,9571,0.00972
9571,44.0,4.0,36.0,2.0,1.0,2.0,7469.0,1378.0,6091.0,0.8590000000000001,15225.0,108.0,0.862,0.184,Existing Customer,F,Graduate,Single,Unknown,Blue,9572,0.9999399999999999
9572,54.0,2.0,48.0,2.0,3.0,2.0,29974.0,2114.0,27860.0,0.925,15190.0,115.0,0.855,0.071,Existing Customer,M,Graduate,Divorced,$80K - $120K,Blue,9573,0.99982
9573,58.0,1.0,48.0,2.0,3.0,2.0,20724.0,2221.0,18503.0,0.769,14215.0,109.0,0.703,0.107,Existing Customer,M,Graduate,Married,$60K - $80K,Blue,9574,0.9998299999999999
9574,53.0,2.0,36.0,2.0,2.0,2.0,21079.0,1431.0,19648.0,0.688,13930.0,96.0,0.655,0.068,Existing Customer,M,High School,Single,$120K +,Blue,9575,0.99989
9575,59.0,1.0,36.0,2.0,2.0,3.0,3720.0,1569.0,2151.0,0.8909999999999999,16208.0,129.0,0.792,0.42200000000000004,Existing Customer,F,Uneducated,Married,$40K - $60K,Blue,9576,0.99982
9576,54.0,1.0,36.0,2.0,3.0,2.0,11077.0,573.0,10504.0,0.973,8165.0,87.0,0.7759999999999999,0.052000000000000005,Attrited Customer,M,Unknown,Single,$80K - $120K,Blue,9577,0.00536
9577,32.0,1.0,19.0,2.0,3.0,1.0,12024.0,0.0,12024.0,0.823,14551.0,105.0,0.78,0.0,Existing Customer,M,High School,Married,$40K - $60K,Blue,9578,0.9999
9578,48.0,5.0,38.0,2.0,3.0,3.0,4446.0,0.0,4446.0,0.963,8753.0,76.0,0.9490000000000001,0.0,Attrited Customer,M,Graduate,Single,$40K - $60K,Blue,9579,0.00319072
9579,54.0,3.0,44.0,2.0,1.0,3.0,34516.0,862.0,33654.0,0.815,15034.0,111.0,0.762,0.025,Existing Customer,M,Graduate,Married,$120K +,Blue,9580,0.9999
9580,32.0,0.0,24.0,2.0,2.0,3.0,11511.0,0.0,11511.0,0.867,14436.0,123.0,0.64,0.0,Existing Customer,M,Unknown,Married,Less than $40K,Silver,9581,0.99984
9581,42.0,2.0,31.0,2.0,1.0,3.0,34516.0,1356.0,33160.0,0.71,12878.0,104.0,0.825,0.039,Existing Customer,M,Graduate,Married,$80K - $120K,Silver,9582,0.99992
9582,42.0,3.0,28.0,2.0,3.0,1.0,19192.0,1507.0,17685.0,0.594,15615.0,125.0,0.736,0.079,Existing Customer,M,Uneducated,Married,$120K +,Blue,9583,0.9998799999999999
9583,29.0,0.0,36.0,1.0,1.0,1.0,3076.0,0.0,3076.0,0.924,15514.0,123.0,0.892,0.0,Existing Customer,M,Post-Graduate,Married,Less than $40K,Blue,9584,0.99997
9584,43.0,3.0,32.0,2.0,1.0,2.0,4196.0,1331.0,2865.0,0.537,14545.0,116.0,0.841,0.317,Existing Customer,M,Graduate,Married,$80K - $120K,Blue,9585,0.9999399999999999
9585,45.0,3.0,38.0,1.0,3.0,3.0,3243.0,1580.0,1663.0,1.075,15710.0,122.0,0.743,0.48700000000000004,Existing Customer,M,Graduate,Single,$60K - $80K,Blue,9586,0.99969
9586,56.0,1.0,49.0,1.0,2.0,1.0,17542.0,2517.0,15025.0,0.8,13939.0,138.0,0.792,0.14300000000000002,Existing Customer,F,High School,Married,Unknown,Blue,9587,0.9999399999999999
9587,46.0,4.0,36.0,2.0,2.0,1.0,32949.0,1190.0,31759.0,0.664,14892.0,113.0,0.638,0.036000000000000004,Existing Customer,M,High School,Married,$80K - $120K,Blue,9588,0.9999299999999999
9588,41.0,2.0,28.0,1.0,3.0,3.0,32250.0,1289.0,30961.0,0.703,15785.0,100.0,0.7859999999999999,0.04,Existing Customer,F,Doctorate,Married,Unknown,Silver,9589,0.9996
9589,50.0,2.0,40.0,2.0,1.0,1.0,34516.0,1826.0,32690.0,0.718,14994.0,121.0,0.833,0.053,Existing Customer,F,Graduate,Married,Unknown,Gold,9590,0.9999600000000001
9590,52.0,2.0,43.0,2.0,2.0,3.0,23981.0,2114.0,21867.0,0.721,15281.0,100.0,0.7240000000000001,0.08800000000000001,Existing Customer,F,College,Divorced,$40K - $60K,Gold,9591,0.99979
9591,52.0,2.0,43.0,1.0,2.0,3.0,4090.0,1649.0,2441.0,0.752,15497.0,92.0,0.6729999999999999,0.40299999999999997,Existing Customer,F,Graduate,Married,$40K - $60K,Blue,9592,0.9998100000000001
9592,32.0,0.0,21.0,2.0,3.0,1.0,4251.0,2295.0,1956.0,0.628,15574.0,115.0,0.797,0.54,Existing Customer,F,High School,Single,Unknown,Blue,9593,0.9999100000000001
9593,52.0,1.0,40.0,2.0,1.0,1.0,4119.0,2517.0,1602.0,0.754,15215.0,121.0,0.862,0.611,Existing Customer,F,High School,Single,Less than $40K,Blue,9594,0.99997
9594,60.0,1.0,55.0,2.0,2.0,3.0,13399.0,1456.0,11943.0,0.856,16493.0,122.0,0.649,0.109,Existing Customer,M,High School,Married,Less than $40K,Silver,9595,0.99984
9595,44.0,0.0,34.0,1.0,3.0,3.0,9070.0,1273.0,7797.0,0.637,15211.0,129.0,0.743,0.14,Existing Customer,F,Unknown,Married,Less than $40K,Blue,9596,0.99971
9596,48.0,4.0,36.0,2.0,6.0,1.0,7469.0,1216.0,6253.0,0.7709999999999999,13614.0,104.0,0.6,0.163,Existing Customer,F,Uneducated,Married,Unknown,Blue,9597,0.9999100000000001
9597,57.0,1.0,36.0,4.0,3.0,3.0,23714.0,0.0,23714.0,0.981,8463.0,62.0,0.8240000000000001,0.0,Attrited Customer,M,Post-Graduate,Unknown,$80K - $120K,Blue,9598,0.00298315
9598,52.0,2.0,40.0,1.0,2.0,3.0,5240.0,2517.0,2723.0,0.78,14161.0,105.0,0.875,0.48,Existing Customer,F,High School,Divorced,Less than $40K,Blue,9599,0.9998100000000001
9599,34.0,3.0,28.0,2.0,3.0,2.0,3744.0,0.0,3744.0,0.7959999999999999,8202.0,69.0,0.769,0.0,Attrited Customer,M,Post-Graduate,Single,$40K - $60K,Blue,9600,0.00453174
9600,40.0,2.0,36.0,2.0,2.0,1.0,15594.0,1690.0,13904.0,0.69,16101.0,127.0,0.608,0.10800000000000001,Existing Customer,M,Uneducated,Single,$80K - $120K,Blue,9601,0.9999299999999999
9601,45.0,4.0,35.0,1.0,1.0,3.0,8449.0,2092.0,6357.0,0.7090000000000001,17634.0,120.0,0.667,0.248,Existing Customer,M,High School,Single,$60K - $80K,Blue,9602,0.9999100000000001
9602,59.0,0.0,48.0,5.0,2.0,6.0,34516.0,0.0,34516.0,0.9690000000000001,8480.0,71.0,0.821,0.0,Attrited Customer,M,High School,Single,$80K - $120K,Gold,9603,0.00104747
9603,43.0,3.0,28.0,2.0,1.0,3.0,9959.0,734.0,9225.0,0.86,16732.0,116.0,0.812,0.07400000000000001,Existing Customer,M,Unknown,Unknown,$80K - $120K,Blue,9604,0.99989
9604,30.0,2.0,36.0,1.0,3.0,3.0,4192.0,1734.0,2458.0,0.753,13345.0,106.0,0.893,0.414,Existing Customer,M,College,Single,$60K - $80K,Blue,9605,0.99971
9605,38.0,1.0,31.0,2.0,6.0,3.0,3416.0,2517.0,899.0,0.925,14230.0,105.0,0.78,0.737,Existing Customer,F,High School,Married,Less than $40K,Blue,9606,0.9997799999999999
9606,42.0,4.0,31.0,2.0,2.0,2.0,3322.0,0.0,3322.0,0.758,13784.0,108.0,0.588,0.0,Existing Customer,M,Doctorate,Single,$60K - $80K,Blue,9607,0.9998299999999999
9607,50.0,1.0,30.0,1.0,3.0,2.0,14217.0,1816.0,12401.0,0.978,15554.0,99.0,0.6779999999999999,0.128,Existing Customer,M,Uneducated,Single,$60K - $80K,Blue,9608,0.9998299999999999
9608,49.0,4.0,35.0,1.0,2.0,2.0,17350.0,1817.0,15533.0,0.816,16132.0,118.0,0.873,0.105,Existing Customer,M,College,Single,$60K - $80K,Blue,9609,0.9998799999999999
9609,58.0,4.0,53.0,1.0,3.0,0.0,13784.0,698.0,13086.0,0.75,13120.0,91.0,0.784,0.051,Existing Customer,M,High School,Married,$60K - $80K,Blue,9610,0.9999299999999999
9610,54.0,1.0,42.0,2.0,2.0,3.0,3181.0,2087.0,1094.0,0.752,13392.0,92.0,0.736,0.6559999999999999,Existing Customer,F,Uneducated,Married,Less than $40K,Blue,9611,0.99982
9611,39.0,3.0,26.0,2.0,2.0,1.0,5325.0,2488.0,2837.0,0.9259999999999999,13674.0,101.0,0.836,0.467,Existing Customer,F,Graduate,Unknown,Less than $40K,Blue,9612,0.9999299999999999
9612,48.0,1.0,28.0,3.0,2.0,1.0,23981.0,1454.0,22527.0,0.925,9140.0,64.0,0.684,0.061,Attrited Customer,F,Uneducated,Single,$40K - $60K,Gold,9613,0.01293
9613,36.0,2.0,23.0,2.0,2.0,3.0,3920.0,0.0,3920.0,0.813,16500.0,102.0,0.7290000000000001,0.0,Existing Customer,M,Graduate,Married,Less than $40K,Blue,9614,0.9998100000000001
9614,56.0,1.0,36.0,2.0,1.0,2.0,5158.0,1148.0,4010.0,0.637,13113.0,128.0,0.882,0.223,Existing Customer,F,Graduate,Married,Less than $40K,Blue,9615,0.99995
9615,57.0,2.0,46.0,3.0,1.0,3.0,5073.0,1533.0,3540.0,0.654,13420.0,122.0,0.743,0.302,Existing Customer,F,Unknown,Married,$40K - $60K,Blue,9616,0.9999
9616,47.0,2.0,40.0,2.0,1.0,3.0,4074.0,1868.0,2206.0,0.688,15005.0,118.0,0.7609999999999999,0.45899999999999996,Existing Customer,F,High School,Married,$40K - $60K,Blue,9617,0.9999100000000001
9617,27.0,1.0,21.0,2.0,3.0,1.0,10284.0,787.0,9497.0,0.7390000000000001,13355.0,92.0,0.84,0.077,Existing Customer,M,Graduate,Single,$40K - $60K,Blue,9618,0.9999
9618,42.0,3.0,23.0,3.0,4.0,3.0,34516.0,2070.0,32446.0,0.88,13781.0,102.0,0.545,0.06,Existing Customer,M,Uneducated,Married,$120K +,Platinum,9619,0.9993200000000001
9619,53.0,3.0,33.0,2.0,2.0,3.0,34516.0,0.0,34516.0,0.534,6361.0,74.0,1.114,0.0,Attrited Customer,M,High School,Single,$80K - $120K,Silver,9620,0.0057
9620,57.0,3.0,36.0,3.0,3.0,1.0,3999.0,721.0,3278.0,0.847,15443.0,102.0,0.672,0.18,Existing Customer,F,High School,Married,Less than $40K,Blue,9621,0.99989
9621,50.0,0.0,36.0,3.0,4.0,1.0,3468.0,2221.0,1247.0,0.7829999999999999,14222.0,122.0,0.627,0.64,Existing Customer,F,Post-Graduate,Divorced,Less than $40K,Blue,9622,0.99987
9622,50.0,4.0,39.0,3.0,1.0,2.0,11900.0,1796.0,10104.0,0.6509999999999999,14666.0,101.0,0.98,0.151,Existing Customer,M,Graduate,Married,$80K - $120K,Blue,9623,0.9999399999999999
9623,51.0,1.0,41.0,3.0,3.0,2.0,9701.0,0.0,9701.0,1.024,9404.0,62.0,0.8240000000000001,0.0,Attrited Customer,F,High School,Single,Unknown,Blue,9624,0.00605
9624,61.0,0.0,50.0,3.0,3.0,3.0,34516.0,1357.0,33159.0,0.687,13722.0,124.0,0.746,0.039,Existing Customer,M,Graduate,Single,$80K - $120K,Gold,9625,0.9997
9625,30.0,0.0,13.0,3.0,1.0,3.0,6075.0,0.0,6075.0,0.9229999999999999,9242.0,63.0,0.909,0.0,Attrited Customer,F,Uneducated,Married,Less than $40K,Blue,9626,0.01209
